source,target,template,rule,lag_hint,lag_hint_real,notes,w,s_LP,s_co,s_gr,s_corr
px_soy,px_soy_oil,T3_substitution,group:Oilseed,3,6.0,substitution/compl. Oilseed,0.2808673357484292,,20.0,1.5917456315084437,0.057739017243247794
px_soy,px_soy_meal,T3_substitution,group:Oilseed,3,4.0,substitution/compl. Oilseed,0.2775426232115584,,20.0,2.9326732942390463,0.04297117507187362
px_soy,px_canola,T3_substitution,group:Oilseed,3,3.0,substitution/compl. Oilseed,0.17663311330951958,,2.5744105287940626,11.838813919917651,0.03028999823970619
px_soy,px_palm_oil,T3_substitution,group:Oilseed,3,4.0,substitution/compl. Oilseed,0.0538308366636759,,1.6405459292178002,0.8208816801003396,0.03708820847054181
px_soy_oil,px_soy,T3_substitution,group:Oilseed,3,3.0,substitution/compl. Oilseed,0.31672110141813636,,20.0,5.446099029844227,0.0523669958304954
px_soy_oil,px_soy_meal,T3_substitution,group:Oilseed,3,9.0,substitution/compl. Oilseed,0.18671171018832455,,9.50947305067633,3.709183939725048,0.05199077442812584
px_soy_oil,px_canola,T3_substitution,group:Oilseed,3,3.0,substitution/compl. Oilseed,0.2528396559259028,,3.090527985726097,18.420680743952367,0.028912423335850097
px_soy_oil,px_palm_oil,T3_substitution,group:Oilseed,3,5.0,substitution/compl. Oilseed,0.10385370274724047,,1.849569966184727,1.7397573948898497,0.06787482097110112
px_soy_meal,px_soy,T3_substitution,group:Oilseed,3,5.0,substitution/compl. Oilseed,0.27329596035245335,,20.0,3.8070682347345093,0.03164413254832812
px_soy_meal,px_soy_oil,T3_substitution,group:Oilseed,3,2.0,substitution/compl. Oilseed,0.2452545428917615,,20.0,1.8105024502442457,0.02669555799580485
px_soy_meal,px_canola,T3_substitution,group:Oilseed,3,1.0,substitution/compl. Oilseed,0.2621029673791695,,20.0,1.9326633772214752,0.03935387077971731
px_soy_meal,px_palm_oil,T3_substitution,group:Oilseed,3,2.0,substitution/compl. Oilseed,0.0629612876877005,,2.3512728260142195,1.1325057965916505,0.03563356092755706
px_canola,px_soy,T3_substitution,group:Oilseed,3,1.0,substitution/compl. Oilseed,0.06707204600900704,,1.7221815669447496,2.1479366183714204,0.0352691771045972
px_canola,px_soy_oil,T3_substitution,group:Oilseed,3,5.0,substitution/compl. Oilseed,0.0487806303170077,,1.7930220177404235,0.4970524690825426,0.03456518600031237
px_canola,px_soy_meal,T3_substitution,group:Oilseed,3,3.0,substitution/compl. Oilseed,0.19568066046416338,,12.751106246730618,2.373265321484296,0.04346171886067785
px_canola,px_palm_oil,T3_substitution,group:Oilseed,3,2.0,substitution/compl. Oilseed,0.16851732444178,,1.036995805897826,3.5629228461164475,0.11126700281837466
px_palm_oil,px_soy,T3_substitution,group:Oilseed,3,8.0,substitution/compl. Oilseed,0.04670178100603992,,1.3706596465822007,0.5141345847957581,0.036344302681615356
px_palm_oil,px_soy_oil,T3_substitution,group:Oilseed,3,2.0,substitution/compl. Oilseed,0.036613459401603966,,1.2478853856578804,0.602145375105686,0.028371474960092163
px_palm_oil,px_soy_meal,T3_substitution,group:Oilseed,3,3.0,substitution/compl. Oilseed,0.05018578256910239,,1.3287094529452825,1.1172111945009358,0.03412854546099592
px_palm_oil,px_canola,T3_substitution,group:Oilseed,3,8.0,substitution/compl. Oilseed,0.12150441415422228,,1.1492315263181685,1.5026144501321168,0.0904369538391974
px_coffee,px_cocoa,T3_substitution,group:Beverage,3,2.0,substitution/compl. Beverage,0.04474226661371886,,1.2769967820361374,1.2382405911008596,0.029040568457184838
px_coffee,px_oj,T3_substitution,group:Beverage,3,1.0,substitution/compl. Beverage,0.054947823649236054,,1.0347090052131145,1.856395370802129,0.033899092544250595
px_cocoa,px_coffee,T3_substitution,group:Beverage,3,6.0,substitution/compl. Beverage,0.0752520653341297,,4.119577086076601,0.32464955062502165,0.037732632268718085
px_cocoa,px_oj,T3_substitution,group:Beverage,3,10.0,substitution/compl. Beverage,0.061678634995619465,,2.6944151084899386,0.35423761353531885,0.038632828745038546
px_oj,px_coffee,T3_substitution,group:Beverage,3,2.0,substitution/compl. Beverage,0.044131048344188434,,1.377317101294162,1.4777209974707384,0.025526683567032745
px_oj,px_cocoa,T3_substitution,group:Beverage,3,6.0,substitution/compl. Beverage,0.04485836448128312,,2.5247278834513023,0.354707736357348,0.02635358136856786
px_live_cattle,px_lean_hogs,T3_substitution,group:Livestock,3,6.0,substitution/compl. Livestock,0.08899880195030525,,1.1720260036604022,0.9213822577862626,0.06892544860892802
px_lean_hogs,px_live_cattle,T3_substitution,group:Livestock,3,2.0,substitution/compl. Livestock,0.27077824743341783,,20.0,2.665902837928934,0.03984613965495953
px_sp500,px_nasdaq100,T3_substitution,group:EquityIndex,3,1.0,substitution/compl. EquityIndex,0.4516978235510932,,14.321768428762194,14.241442315758254,0.1323150777904635
px_sp500,px_dow,T3_substitution,group:EquityIndex,3,7.0,substitution/compl. EquityIndex,0.23502862498127053,,1.834030442039006,2.8371818575649757,0.1652454845893005
px_sp500,px_russell2000,T3_substitution,group:EquityIndex,3,7.0,substitution/compl. EquityIndex,0.37626970224173595,,1.7387197867415851,16.760891949359298,0.1562280836957217
px_nasdaq100,px_sp500,T3_substitution,group:EquityIndex,3,7.0,substitution/compl. EquityIndex,0.3255741115911682,,13.351088611116685,4.563197739068418,0.12467567676073299
px_nasdaq100,px_dow,T3_substitution,group:EquityIndex,3,7.0,substitution/compl. EquityIndex,0.2319608501149748,,5.9950411246804505,1.6200448132100866,0.13791938678671498
px_nasdaq100,px_russell2000,T3_substitution,group:EquityIndex,3,7.0,substitution/compl. EquityIndex,0.2755404445753854,,2.164329436082355,10.539501374724876,0.12624944413749806
px_dow,px_sp500,T3_substitution,group:EquityIndex,3,7.0,substitution/compl. EquityIndex,0.26547448391138784,,2.437045690297729,6.756680515044053,0.14968981871293546
px_dow,px_nasdaq100,T3_substitution,group:EquityIndex,3,1.0,substitution/compl. EquityIndex,0.37939425049286857,,9.563288744478797,12.053888068926511,0.13384096318844288
px_dow,px_russell2000,T3_substitution,group:EquityIndex,3,7.0,substitution/compl. EquityIndex,0.4064558872334554,,2.0600340012727965,17.9935493474092,0.16703286837803633
px_russell2000,px_sp500,T3_substitution,group:EquityIndex,3,7.0,substitution/compl. EquityIndex,0.2888219918603689,,5.070387922807895,7.600764188049354,0.13853299660739762
px_russell2000,px_nasdaq100,T3_substitution,group:EquityIndex,3,1.0,substitution/compl. EquityIndex,0.24388404592762994,,7.110842062920517,4.86435728057163,0.10890229516483445
px_russell2000,px_dow,T3_substitution,group:EquityIndex,3,7.0,substitution/compl. EquityIndex,0.2991105304678452,,4.169716002615313,6.4646402049496885,0.16488656720848702
px_us2y,px_us5y,T3_substitution,group:Rates,3,4.0,substitution/compl. Rates,0.12426525060829524,,2.7503264182901654,6.079580319506167,0.03778921033908487
px_us2y,px_us10y,T3_substitution,group:Rates,3,4.0,substitution/compl. Rates,0.173254342373483,,2.8956134378685126,9.6659123414204,0.044302419040078485
px_us5y,px_us2y,T3_substitution,group:Rates,3,1.0,substitution/compl. Rates,0.11127883736541458,,2.6612146270712858,5.706211883229611,0.03130806765870257
px_us5y,px_us10y,T3_substitution,group:Rates,3,4.0,substitution/compl. Rates,0.1766700712006368,,2.645604034034577,12.53580934019707,0.023443171778166266
px_us10y,px_us2y,T3_substitution,group:Rates,3,1.0,substitution/compl. Rates,0.13676550227886064,,3.237486938393237,6.907940822318324,0.03636255845464752
px_us10y,px_us5y,T3_substitution,group:Rates,3,2.0,substitution/compl. Rates,0.16102795121542815,,2.6964786908938105,9.131696053886948,0.04083323641252345
px_eur_fx,px_jpy_fx,T3_substitution,group:FX,3,6.0,substitution/compl. FX,0.16957295026034963,,9.55162310989865,3.1797149603464807,0.04239434564191879
px_eur_fx,px_gbp_fx,T3_substitution,group:FX,3,7.0,substitution/compl. FX,0.08379972058098242,,4.017617691126843,1.1879369998004883,0.03782801922711775
px_jpy_fx,px_eur_fx,T3_substitution,group:FX,3,6.0,substitution/compl. FX,0.05884817608585502,,1.1040805518354844,2.4234209119165397,0.031390575019583686
px_jpy_fx,px_gbp_fx,T3_substitution,group:FX,3,10.0,substitution/compl. FX,0.09433783972198331,,1.0508284073191472,3.0428402945992374,0.05525700956215716
px_gbp_fx,px_eur_fx,T3_substitution,group:FX,3,7.0,substitution/compl. FX,0.09608494555465764,,2.6853841821099294,2.3121125749562528,0.0492036054769727
